CODIGO	CLAVE	DESCRIPCION	
01103334	RPE3/4175OBRSRK11.2V3407CCH	"ROCIADOR PENDENT BRONCE SR 175° DE 019 MM. K 11.2 (3/4"") V3407 C/CHAP."	
01402238	MFL4250VENTURI	"MEDIDOR DE FLUJO TIPO VENTURI 250 GPM  4"""	
01502278	IMPULSOR	IMPULSOR MOTORIZADO 300 RIGID	
01502279	SOPORTE1206	SOPORTE MODELO 1206 RIGID	
01502280	SOPORTE1206	SOPORTE ALTO DE TUBOS PLEGABLE MOD  VF-99 RIGID	
01502281	ADABLKV27	ADAPTADOR DE LLAVE NEGRA	
01103335	C21/290OF001G	"CODO LIGERO VICTAULIC 90o FIGURA 001 DE 064 MM. FIRELOCK GALV. (2 1/2"")"	
01103336	TE21/2F002G	"TEE LIGERA VICTAULIC FIGURA 002 DE 064 MM. FIRELOCK GALV. (2 1/2"")"	
01103337	CP21/2F009G	"COPLE RIGIDO EZ LIGERO VICTAULIC FIG. 009 DE 064 MM. FIRELOCK GALV. (2 1/2"")"	
01103338	TEME21/2X1/2F920RG	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 064 X 013 MM. GALV. (2 1/2"" X 1/2"")"	
01103339	TEME4X11/4F920RG	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 102 X 032 MM. GALV. (4"" X 1 1/4"")"	
01103340	CP2F009G	"COPLE RIGIDO EZ LIGERO VICTAULIC FIG. 009 DE 051 MM. FIRELOCK GALV. (2"")"	
01103341	TEME4X2F920RG	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 102 X 051 MM. GALV. (4"" X 2"")"	
01103342	TEME2X1/2F920RG	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 051 X 013 MM. GALV. (2"" X 1/2"")"	
01103343	TEME2X1F920RG	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 051 X 025 MM. GALV. (2"" X 1"")"	
01103344	C190OF10G	"CODO VICTAULIC 90o FIGURA 10 DE 025 MM. GALV. (1"")"	
01103345	SNLE11/2X1F922G	"SNAP-LET VICTAULIC FIGURA 922 DE 038 X 025 MM. GALV.  (1 1/2"" X 1"")"	
01402240	VDI6F769	"VALVULA DE DILUVIO CON TRIM HID. FIGURA 769 DE 152 MM (6"")"	
01402239	VDI4F769	"VALVULA DE DILUVIO CON TRIM HID. FIGURA 769 DE 102 MM (4"")"	
01103348	BOQV1201K5.6	"BOQUILLA VICTAULIC ABIERTA FIGURA V1212 160o K 1.8 DE 013 MM (1/2"")"	
01302228	TCC11/440GL	"TUBO DE ACERO AL CARBON CON COSTURA  DE 042.2 X 03.6 MM. GALV. LISO (1 1/4"" CED. 40)"	
01103349	RC10X6HD	"RED. CONCENTRICA HIERRO DUCTIL EXTREMOS BRIDADOS DE 254 X 152 MM. (10"" X 6"" CED.40)"	
01103350	RE10X840HD	"RED. EXCENTRICA HIERRO DUCTIL  EXTREMOS BRIDADOS DE 254 X 203 MM. (10"" X 8"" CED.40)"	
01103351	CHD1090ORL	"CODO DE HIERRO DUCTIL EXTREMOS BRIDADOS DE 254 MM. X 90o RL (10"" X 90° RL)"	
01502282	SOPAS1A2F909	SOPORTE ANTISISMICO DE 1-2 FIG. 909	
01103352	RPE3/4286OCRSR8CH	"ROCIADOR PENDENT CROMADO SR 286oF DE 019 MM. K 8 (3/4"") V3405 CON CHAPETON"	
01103353	RPE1/2175OCRSRK5.6V2707CCH	"ROCIADOR PENDENT CROMADO SR 175° DE 013 MM. K 5.6 (1/2"") V2707 C/CHAP."	
01402241	VCO3/41500SWTRIM16	"VALV. COMPUERTA DE ACERO S.W. 105 K. DE 019 MM. TRIM 16 (3/4"" 1500 LBS.) "	
			
01103354	TACR19000	"TAPON CAPA DE ACERO ROSCADO 630 KGS. DE 025 MM. (1"" 9000 LBS.)"	
01103355	TAM1/29000R	"TAPON MACHO DE ACERO ROSCADO 630 KGS. DE 013 MM. (1/2"" 9000 LBS.)"	
01103356	CR1/290O9000	"CODO DE ACERO ROSCADO 630 KGS. DE 013 MM. (1/2"" X 90o 9000 LBS.)"	
01103357	TER1/29000	"TEE DE ACERO ROSCADA 630 KGS. DE 013 MM. (1/2"" 9000 LBS.)"	
01103358	INR3/4X1/29000SWXROC	"INSERTO REDUCIDO DE ACERO SW X ROSC. 630 KGS. DE 019 X 013 MM. (3/4"" X 1/2"" 9000 LBS.)"	
01502283	NISC1/2X3XXS	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 013 X 076 MM. (1/2"" X 3"" CED. XXS)"	
01302041	TCPVC11/4BLAZE	"TUBO DE CPVC DE 032 MM. BLAZE (1 1/4"")"	
01502284	CO250EG02	CONECTOR A COMPRENSION P/CONEX. TIPO YGL CABLE 250 MCMMSP EG02 PUESTA A TIERRA	
01212861	BWN18300CRB80E	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 457 MM. B. 80 (WN 300 LBS. 18"")"	
01502285	EP/INC	ETIQUETA MOD. 306 DE 10X 20 ROMPASE EN CASO DE INCENDIO	
01502286	NICA11/2NST	"NIPLE CAÑA HEMBRA-MACHO CON ROSCA IPT X NST DE 38MM (1 1/2"")"	
01103359	SWC3/4X1/2XXS	"SWAGE CONCENTRICO ACERO AL CARBON DE 019 X 013 MM. (3/4"" X 1/2"" CED. XXS)"	
01103361	ESCA215MM X 1 1/4	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 215MM X 1 1/4"""	
01103362	ESCA121MM X 7/8	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 121MM X 7/8"""	
01103360	ESCA114MM X 3/4	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 114MM X 3/4"""	
01103363	ESCA286MM X 1 1/2	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 286MM X 1 1/2"""	
01103364	ESCA140MM X 1	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 140MM X 1"""	
01103365	ESCA178MM X 1 1/4	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 178MM X 1 1/4"""	
01103366	ESCA165MM X 1G	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO GALV. DE 165MM X 1"""	
01103367	ESCA95MM X 5/8	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 95MM X 5/8"""	
01103368	ESCA241MM X 11/4	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 241MM X 1 1/4"""	
01103369	ESCA178MM X 1 1/8G	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO GALV. DE 178MM X 1 1/8"""	
01103370	ESCA215MM X 1 1/4G	"ESPARRAGO DE ACERO B7 C/2 TC. HEXAG.2A CADMINIZADO DE 215MM X 1 1/4"""	
01502287	EM10600LBS	"EMPAQUE ESPIROMETALICO  P/BRIDA  (10"" 600 LBS.)"	
01502288	EM10150LBS	"EMPAQUE ESPIROMETALICO P/ BRIDA (10"" 150 LBS.)"	
01502289	EM36SA150LBS	"EMPAQUE ESPIROMETALICO P/ BRIDA SERIE A (36"" 150 LBS.)"	
01502290	EM16150LBS	"EMPAQUE ESPIROMETALICO P/ BRIDA (16"" 150 LBS.)"	
01502291	EM12300LBS	"EMPAQUE ESPIROMETALICO P/ BRIDA (12"" 300 LBS.)"	
01103371	CP6GR	"COPLE DE ACERO DE 152 MM. GALV. ROSC. (6"")"	
01502292	EM10300LBS	"EMPAQUE ESPIROMETALICO P/ BRIDA (10"" 300 LBS.)"	
01502293	EM30SA150LBS	"EMPAQUE ESPIROMETALICO P/ BRIDA SERIE A (30"" 150 LBS.)"	
01103372	RC24X16XS	"RED. CONCENTRICA A/C P/SOLDAR REFORZADA 610 X 406 MM. ( 24"" X 16"" XS )"	
01502294	TAHI1/2X41/2	"TAQUETEE HILTI QUICK BOLT DE 1/2"" X 4 1/2"""	
01402242	VDC2150AI316	"VALV. DUO CHECK A/INOX. T 316 10.5 K. DE 051 MM. (2"" 150 LBS.)"	
01502295	VIGA6X4IPR	"VIGA DE ACERO IPR DE 6"" X 4"" EN 17.90 KG"	
			
01502296	TAM21/2TS	"TAPON MACHO PARA TOMA SIAMESA DE 064 MM ( 2 1/2"")"	
01620372	PRIMERIND8.5ONZ	PRIMER TRASPARENTE USO IND. DE 8.45 ONZ	
01103373	RPE1/2175OCRQRK5.6V3802	"ROCIADOR PENDENT BRONCE QR 175° DE 013 MM. K5.6  (1/2"") V3802"	
01103374	RPE1/2256OCRQRK5.6V2708	"ROCIADOR PENDENT CROMADO QR 286° DE 013 MM. K 5.6 (1/2"") V2708"	
01402243	VCO10300ABT12	"VALV. COMPUERTA DE ACERO BRID. 21 K. DE 254 MM. TRIM 12 (10"" 300 LBS.)"	
01402244	VMA8175F31A	"VALV. MARIPOSA CPO. Y DISCO HIERRO DUCTIL 12.5 K. DE 203 MM. BRAY F. 31A (8"" 175 LBS.)"	
01402245	VMA10175F31A	"VALV. MARIPOSA CPO. Y DISCO HIERRO DUCTIL 12.5 K. DE 254 MM. BRAY F. 31A (10"" 175 LBS.)"	
01402246	TTE3/4TD52	"TRAMPA TERMODINAMICA DE 019 MM.  MOD. TD-52 (3/4"")"	
01103376	NISC3/4XCC80AI304	"NIPLE A/INOX. SIN COSTURA T-304 DE 019 X CUERDA CORRIDA MM. (3/4"" X CC"" CED. 80)"	
01103377	NISC3/4X480AI304	"NIPLE A/INOX. SIN COSTURA T-304 DE 019 X 102 MM. (3/4"" X 4"" CED. 80)"	
01103378	NISC3/4X1080AI304	"NIPLE A/INOX. SIN COSTURA T-304 DE 019 X 254 MM. (3/4"" X 10"" CED. 80)"	
01103379	NISC1/2X280AI304	"NIPLE A/INOX. SIN COSTURA T-304 DE 013 X 051 MM. (1/2"" X 2"" CED. 80)"	
01402247	AG3/41000AI304	"VALV. AGUJA  A/INOX. T-304 70 K. DE 010 MM. FIG. 703HH VAYREMEX (3/8"" 10000 LBS.)"	
01103380	CR3/490O3000AI304	"CODO A/INOX. ROSCADO T-304 210 KGS. DE 019 MM. ( 3/4"" X 90o 3000 LBS.)"	
01103382	TUU3/43000AI304		"TUERCA UNION ACERO/INOX T-304 ROSCADA 210 KGS. DE 019 MM. (3/4"" 3000 LBS.)"
01103383	CZR3/43000AI304	"CRUZ A/INOX T-316 ROSCADA 210 KGS. DE 013 MM. (3/4"" 3000 LBS.)"	
01620382	NICPVC2X100CORZAN		"NIPLE DE CPVC CORZAN DE 051 X 254 MM. (2"" X 10"" CED. 80)"
01402248	VRP4F86742T	"VALV. REGULADORA DE PRESION VICTAULIC FIGURA 867-42T DE 102 MM. (4"")"	
01103384	RB3/4X3/83000AI304	"REDUCCION BUSHING A/INOX T-304 210 KGS. DE 019 X 010 MM. (3/4"" X 3/8"" 3000 LBS.)"	
01402249	VCU12150E	"VALV. CUCHILLA HIERRO DUCTIL NEWCON 10.5 K. DE 305 MM. (12"" 150 LBS) TIPO WAFER CON ASIENTOS DE POLIURETANO, SELLOS DE ALASTOMEROS, VASTAGO DE INOX"	
01502297	TPEAL3/4	"TUBERIA (PEALPE) 3/4"" ROLLO 100MT"	
01502298	TPEAL1/2	"TUBERIA (PEALPE) 1/2"" ROLLO 100MT"	
01502299	TPEAL1	"TUBERIA (PEALPE) 1"" ROLLO 100MT"	
01502300	LLRV27	LLAVE PARA ROCIADOR V27	
01620383		"ONECTOR DE COBRE CON ROSCA EXTERIOR DE 025 MM. (1"")"	
01620384	VAL1/2EIVA	"VALVULA ALIVIO 1/2"" P/CALENTADOR EI-VA"	
01620385	LLAVE1/2URREA	"LLAVE MANGUERA 1/2"" F-19NC URREA"	
01502301	TAH21/2TS	"TAPON HERMBRA PARA TOMA SIAMESA DE 064 MM ( 2 1/2"")"	
01402250	VMA10TR118PE	"VALV. MARIPOSA FO/FO EPDM/BUNA LUG S31 TRIM118 C/PALANCA 10"" CON OPERADOR DE ENGRANE"	
01302229	TCPVC21/280CORZAN	"TUBO DE CPVC CORZAN DE 064 MM.  (2 1/2"" CED. 80)"	
01620386	CPVC345O80	"CODO DE PVC DE 076 MM. CEM. (3"" X 45o CED. 80)"	
01402251	VB2IUSA	"VALV. BOLA IUSA ROSC DE 051 MM. 2"""	
01402252	VB1IUSA	"VALV. BOLA IUSA ROSC DE 025 MM. 1"""	
01502302	ARAP3/4AIT316	"ARANDELA PLANA DE 1/16"" ESP. X 1.05"" EXT. X 0.742 INT. ACERO INOX. T-316 (3/4"")"	
01502303	ARAP1AIT316	"ARANDELA PLANA DE 1/16"" ESP. X 1.315"" EXT. X 0.957 INT. ACERO INOX. T-316 (1"")"	
01502304	ARAP1/2AIT316	"ARANDELA PLANA DE 1/16"" ESP. X 0.84"" EXT. X 0.546"" INT. ACERO INOX. T-316 (1/2"")"	
01502305	ARAP1/4AIT316	"ARANDELA PLANA DE 1/16"" ESP. X 0.54"" EXT. X 0.30 INT. ACERO INOX. T-316 (1/4"")"	
01502306	TERMOPOZO	"TERMOPOZO CONEXION A PROCESO 1/2 X 1/2 X 6"" CONEXION INSTRUMENTO ACERO INOX 304 DEWIT"	
01212862	BRR21/2X11/4150CR	"BRIDA DE ACERO ROSCADA RED. CARA REALZ. 10.5 K DE 064 X 032 MM. (150 LBS. 2 1/2"" X 1 1/4"")"	
01212863	BRR2X1/2150CR	"BRIDA DE ACERO ROSCADA RED. CARA REALZ. 10.5 K DE 051 X 013 MM. (150 LBS. 2"" X 1/2"")"	
01402253	VCO1200BR	"VALV. COMPUERTA DE BRONCE ROSC. 14 K. DE 051 MM. (2"" 200 LBS.)"	
01103385	TEME3X11/2F920RE	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 076 X 038 MM. (3"" X 1 1/2"")"	
01103386	RUP1/2175OBRQRK5.6F1FR56E	"ROCIADOR UPRIGHT BRONCE QR 175° DE 013 MM. K 5.6 (1/2"") F1FR56"	
01103387	RUP1/2175OBRSRK5.6FR156	"ROCIADOR UPRIGHT BRONCE SR 175° DE 013 MM. K 5.6 (1/2"") FR156"	
01502307	LLRWW2	LLAVE PARA ROCIADOR WW2 RELIABLE	
01302230	TCC210AI316	"TUBO A/INOX. C/COSTURA T-316 DE 060.3 X 02.8 MM. (2"" CED. 10)"	
01302231	TCC11/210AI316	"TUBO A/INOX. C/COSTURA T-316 DE 048.3 X 02.1 MM. (1 1/2"" CED. 10)"	
01302232	TCC110AI316	"TUBO A/INOX. C/COSTURA T-316 DE 033.4 X 02.8 MM. (1"" CED 10)"	
01302233	TCC1820	"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)"	
01103388	RE20X14SW	"RED. EXCENTRICA A/C P/SOLDAR ESTANDARD 508 X 356 MM. ( 20"" X 14"" SW )"	
01103389	RE20X14SW	"RED. EXCENTRICA A/C P/SOLDAR ESTANDARD 508 X 356 MM. ( 20"" X 14"" SW )"	
01103390	CSW11/290OAI316	"CODO A/INOX. P/SOLDAR T-316 DE 038 MM. (1 1/2"" X 90o CED. 10)"	
01103391	TAC210AI316		"TAPON CAPA A/INOX. P/SOLDAR T-316. DE 051 MM. (2"" CED. 10)"
01302234	RE16X14SW	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 406 X 356 MM. (16"" X 14 SW)"	
01212864	BWN1300CRBXXS	"BRIDA DE ACERO CON CUELLO CARA REALZ. 21 K DE 025 MM. B. XXS (WN 300 LBS. 1"")"	
01103392	TESW2AI316	"TEE A/INOX. P/SOLDAR T-316 DE 051 MM. (2"" CED. 10)"	
01402254	VB4F555	"VALV. BOLA LATON CROMADA ROSC. 25 K. DE 102 MM. URREA F. 555 (4"" 125 LBS.)"	
01402255	VB21/2F555	"VALV. BOLA LATON CROMADA ROSC. 25 K. DE 064 MM. URREA F. 555 (21/2"" 125 LBS.)"	
01402256	VB1F555	"VALV. BOLA LATON CROMADA ROSC. 25 K. DE 025 MM. URREA F.555 (1"" 125 LBS.)"	
01402257	VB11/4F555	"VALV. BOLA LATON CROMADA ROSC. 25 K. DE 032 MM. URREA F.555 (1 1/4"" 125 LBS.)"	
01103393	TEME4X11/4F920RE	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 102 X 032 MM. (4"" X 1 1/4"")"	
01103394	TEME4X11/2F920RE	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 102 X 038 MM. (4"" X 1 1/2"")"	
01103395	TEME3X11/4F920RE	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 076 X 032 MM. (3"" X 1 1/4"")"	
01502308	TERDEWIT3X6	TERMOMETRO BIMETALICO DEWIT 3 X 6 0-150°	
01620387	C11/290O80CORZAN	"CODO DE CPVC CORZAN DE  (1-1/2"" X 90o CED. 80)"	
01620388	TACCPVC280CORZAN	"TAPON CAPA DE CPVC CORZAN CED. 80 DE 051 MM.  (2"" CED. 80)"	
01212865	BSW1150CRAI304	"BRIDA A/INOX. CAJA SOLDAR CARA REALZ. T-304 10.5 K DE 025 MM. (SW 150 LBS. 1"")"	
01212866	BSW11500RTJAI304	"BRIDA A/INOX. CAJA SOLDAR RTJ T-304 105 K DE 025 MM. (SW 1500 LBS. 1"")"	
01302235	TSC3/480AI304	"TUBO A/INOX. S/COSTURA T-304 DE 026.7 X 03.9 MM. (3/4"" CED. 80)"	
01302236	TSC640GRA	"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. GALV. RAN (6"" CED. 40)"	
01620389	ADM11/280CORZAN	"ADAPTADOR MACHO DE CPVC CORZAN DE (11/2"" CED. 80) "	
01302237	TSC440GRA	"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. GALV. RAN (4"" CED. 40)"	
01302238	TSC21/240GRA	"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. GALV. RAN (2 1/2"" CED. 40)"	
01302239	TSC11/440GRA	"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. GALV. RAN (1 1/4"" CED. 40)"	
01302240	TSC240GRA	"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. GALV. RAN. (2"" CED. 40)"	
01402258	VCO11/2F02BR	"VALV. COMPUERTA DE BRONCE ROSC. DE 038 MM. URREA F. 02 (11/2"")"	
01402259	VCO21/2F02BR	"VALV. COMPUERTA DE BRONCE ROSC. DE 051 MM. URREA F. 02 (21/2"")"	
01302241	TCC31/20AI316	"TUBO A/INOX. C/COSTURA T-316 DE 101.6 X 4.33 MM. (3 1/2"" CED. 10)"	
01103396	RB3/4X1/46000	"REDUCCION BUSHING DE ACERO FORJADO 420 KGS. DE 019 X 006 MM. (3/4"" X 1/4"" 6000 LBS.)"	
01103397	RB3/4X1/46000G	"REDUCCION BUSHING DE ACERO FORJADO 420 KGS. DE 019 X 006 MM. GALV.(3/4"" X 1/4"" 6000 LBS.)"	
01103398	RUP3/4175OBRSRK8V3401	"ROCIADOR UPRIGHT BRONCE SR 155° DE 019 MM. K 8 (3/4"") V3401"	
01620390	CCPVC11/290O80CORZAN	"CODO DE CPVC CORZAN DE 038 MM. (1 1/2"" X 90o CED. 80) "	
01620391	TACPVC380	"TAPON CAPA DE PVC DE 3"" CED. 80"	
01620392	AMPVC380	"ADAPTADOR MACHO PVC DE 3"" CED. 80"	
01620393	TUU380PVC	"TUERCA UNION DE PVC DE (3"" CED.80 ) "	
01620394	TECPVC380	"TEE DE PVC DE 076 MM. (3"" CED. 80) "	
01620395	RBPVC8X480	"RED. BUSHING DE PVC DE 203 X 102 MM. (8"" X 4"" CED. 80)"	
01620396	BPVC880	"BRIDA DE  PVC CEMENTAR DE  ( 8"" CED. 80 )"	
01620397	AMPVC11/280CORZAN	"ADAPTADOR MACHO DE CPVC CORZAN DE 038 MM. ( 1 1/2"" CED. 80) "	
01620398	BC3PVC	"BRIDA CIEGA DE PVC DE 76 MM ( 3"" CED. 80 )"	
01502309	NICC1/4X11/240		"NIPLE DE ACERO AL CARBON CON COSTURA DE 006 X 048 MM. ( 1/4"" X 1 1/2"" CED. 40 )"
01502310	CANAL8	"CANAL CPS PERALTE DE 8"" ALMA 8MM PESO 20.46 KG/MT"	
01103399	SNLE21/2X1/2F922G	"SNAP-LET VICTAULIC FIGURA 922 DE 064 X 013 MM. GALV. (2 1/2"" X 1/2"")"	
01103400	SNLE2X1/2F922	"SNAP-LET VICTAULIC FIGURA 922 DE 051 X 013 MM. GALV. (2"" X 1/2"")"	
01502311	PLACAACRILICO	"PLACA DE ACRILICO "" DATOS HIDRAULICOS"" COLOR CRISTAL DE 3MM C/SERIGRAFIA"	
01502312		TUERCA INSERTO NYLON INOX 3/4-10	
01502313		RONDANA PLANA INOX. 3/4	
01502314		TORNILLO HEXAGONAL INOX. 304 1/2-13 X 4	
01502315		TUERCA INSERTO NYLON INOX 1/2-13	
01502316	ARAP1/2INOX	"ARANDELA PLANA INOX DE 013 MM. (1/2"")"	
01502317		RONDANA DE PRESIÔN INOX. 1/2	
01402260	VRP4F9021CLAVALE	"VALV. REDUCTORA DE PRESION CLA-VAL MODELO 90-21DSBB300VG DE 102 MM. (4"")"	
01402261	VMA4200NIBCO	"VALVULA MARIPOSA LUG 200 PSI NIBCO LD-2000 ( 4"" )"	
01502318	EM4150EPDM	"EMPAQUE EPDM  1/8 ESP. P/BRIDA  (4"" 150 LBS.)"	
01502319	EM3150EPDM	"EMPAQUE EPDM  1/8 ESP. P/BRIDA  (3"" 150 LBS.)"	
01502320	EM21/2150EPDM	"EMPAQUE EPDM  1/8 ESP. P/BRIDA  (21/2"" 150 LBS.)"	
01502321	EM2150EPDM	"EMPAQUE EPDM  1/8 ESP. P/BRIDA  (2"" 150 LBS.)"	
01502322	EM11/2150EPDM	"EMPAQUE EPDM  1/8 ESP. P/BRIDA  (11/2"" 150 LBS.)"	
01902722	RC10X6SWB	"RED. CONCENTRICA ACERO P/SOLDAR ESTANDARD DE 254 X 152 MM.BRIDADA (10"" X 6"" SW)"	
01902723	RE10X8SWB	"RED. EXCENTRICA ACERO P/SOLDAR ESTANDARD DE 254 X 203 MM.BRIDADA (10"" X 8"" SW)"	
01502323	DADO3/4	"DADO E DE 3/4"" LARGO 6"" PUNTA 1 7/16 URREA"	
01302242	TCC210AI316TM	"TUBO A/INOX. C/COSTURA T-316 DE 60.3 X 2.8 MM. (2"" CED. 10)"	
01302243	TCC11/210AI316TM	"TUBO A/INOX. C/COSTURA T-316 DE 48.3 X 2.08 MM. (1 1/2"" CED. 10)"	
01302244	TCC110AI316TM	"TUBO A/INOX. C/COSTURA T-316 DE 33.4 X 2.77 MM (1"" CED 10)"	
01302245	TCC1620TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 07.9 MM. (16"" CED. 20)"	
01302246	TCC1820TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)"	
01302248	TCC1820TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)"	
01302247	TSC140TM	"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. (1"" CED. 40)"	
01302249	TSC440TM	"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4"" CED. 40)"	
01302250	TCC1/240TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. (1/2"" CED. 40)"	
01302251	TCC1420TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 07.9 MM. (14"" CED. 20)"	
01302252	TCC840TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. (8"" CED. 40)"	
01302253	TCC140GRTM	"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. GALV. ROSC.(1"" CED. 40)"	
01302254	TCC21/240GRTM	"TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. GALV. ROSC. (2 1/2"" CED. 40)"	
01302255	TCC240GRTM	"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. ROSC. (2"" CED. 40)"	
01302256	TCC1/240GRTM	"TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. GALV. ROSC. (1/2"" CED. 40)"	
01302257	TCC3/440GRTM	"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. GALV. ROSC. (3/4"" CED. 40)"	
01302258	TCC1020TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 06.3 MM. (10"" CED. 20)"	
01302259	TSC180TM1	"COD. ART. R03060005 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A53 GR. A 033.4 X 04.6 MM. (1"" CED. 80) ASTM A53 PARA USO ESTRUCTURAL"	
01620399	TCPVC2RD13.5BLZ10FT	"TUBO DE CPVC RD 13.5 DE 2"" 10FT H1350200CO1500"	
01103401	TE14XS	"TEE DE ACERO P/SOLDAR REFORZADA DE 356 MM. (14"" XS)"	
01103402	TE1440	"TEE DE ACERO P/SOLDAR CED. 40 DE 356 MM. (14"" CED. 40)"	
01302260	TSC1830	"TUBO DE ACERO AL CARBON SIN COSTURA 457 X 11.1 MM. (18"" CED. 30)"	
01502324	ATU1G	"ABRAZADERA TIPO U BOLT DE 025 MM. GALV. (1"")"	
01502326	ATU3G	"ABRAZADERA TIPO U BOLT DE 076 MM. GALV. (3"")"	
01502327	ATU4G	"ABRAZADERA TIPO U BOLT DE 102 MM. GALV. (4"")"	
01402263	FIY21/2300HR	"FILTRO ""Y"" DE HIERRO ROSC. 11.6 K. DE 064 MM. MODELO YS12-DI (2 1/2"" 300 LBS ) MCA. TITAN"	
01402262	FIY21/2300RF	"FILTRO ""Y"" DE HIERRO BRIDADA 21 K. DE 064 MM. MODELO YS58-DI (2 1/2"" 300 LBS ) MCA. TITAN"	
01103403	NISC3/880RC	"NIPLE DE ACERO SIN COSTURA ROSC. CORRIDA DE 10 MM. ( 3/8"" CED. 80 )"	
01103404	NISC3/8X380	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 10 X 76 MM. ( 3/8"" X 3"" CED.80 )"	
01103405	NISC2X1280	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 51 X 305 MM. ( 2"" X 12""CED. 80 )"	
01103406	C1845O20E	"CODO DE ACERO P/SOLDAR CED. 20 DE 457 MM. X 45o (18"" X 45o CED. 20)"	
01103407	C2045ORL20E	"CODO DE ACERO P/SOLDAR CED. 20 DE 508 MM. X 45O (20"" X 45o CED. 20)"	
01103408	C3090ORL20E	"CODO DE ACERO PARA SOLDAR ESTANDARD DE 762 MM. X 90o RL ( 30"" X 90o SW )"	
01103409	CSW1890ORCE	"CODO DE ACERO P/SOLDAR ESTANDARD DE 457 MM. X 90o RC (18"" X 90o SW)"	
01212867	BWN16150CRB20	"BRIDA DE ACERO CON CUELLO CARA REALZ. 10.5 K DE 406 MM. B. 20 (WN 150 LBS.16"")"	
01212868	BWN18150CRB20E	"BRIDA DE ACERO CON CUELLO CARA REALZ. 10.5 K DE 457 MM. B. 20 (WN 150 LBS. 18"")"	
01502328	EMP1150X1302FC	"EMPAQUE 1/8"" (3.2 mm) DE ESPESOR DE FIBRA CERAMICA TRENSADA CON ALMA DE ACERO INOX. DE 1150 mm DIAM. INT. x 1302 mm DIAM. EXT"	
01502329	EMP1404X1556FC	"EMPAQUE 1/8"" (3.2 mm) DE ESPESOR DE FIBRA CERAMICA TRENSADA CON ALMA DE ACERO INOX. DE 1404 mm DIAM. INT. x 1556 mm DIAM. EXT"	
